5.100000000000000366e-02,3.775282515396158334e-01
5.200000000000000455e-02,3.813929190483437703e-01
5.299999999999999850e-02,3.852261431625075838e-01
5.399999999999999939e-02,3.890288783901376668e-01
5.500000000000000028e-02,3.928020351361046769e-01
5.600000000000000117e-02,3.965464825073020116e-01
5.700000000000000205e-02,4.002630508929087561e-01
5.800000000000000294e-02,4.039525343413746805e-01
5.900000000000000383e-02,4.076156927533499674e-01
5.999999999999999778e-02,4.112532539076759197e-01
6.099999999999999867e-02,4.148659153356969997e-01
6.199999999999999956e-02,4.184543460575383400e-01
6.300000000000000044e-02,4.220191881925650645e-01
6.400000000000000133e-02,4.255610584549825992e-01
6.500000000000000222e-02,4.290805495444242612e-01
6.600000000000000311e-02,4.325782314403956996e-01
6.700000000000000400e-02,4.360546526085726238e-01
6.800000000000000488e-02,4.395103411261684911e-01
6.900000000000000577e-02,4.429458057329093146e-01
7.000000000000000666e-02,4.463615368135358530e-01
7.100000000000000755e-02,4.497580073171978943e-01
7.200000000000000844e-02,4.531356736186272216e-01
7.299999999999999545e-02,4.564949763255256587e-01
7.399999999999999634e-02,4.598363410362144577e-01
7.499999999999999722e-02,4.631601790512384076e-01
7.599999999999999811e-02,4.664668880422931374e-01
7.699999999999999900e-02,4.697568526815633638e-01
7.799999999999999989e-02,4.730304452342921628e-01
7.900000000000000078e-02,4.762880261171751894e-01
8.000000000000000167e-02,4.795299444249512266e-01
8.100000000000000255e-02,4.827565384273788673e-01
8.200000000000000344e-02,4.859681360385999516e-01
8.300000000000000433e-02,4.891650552607501035e-01
8.400000000000000522e-02,4.923476046035116793e-01
8.500000000000000611e-02,4.955160834811890291e-01
8.600000000000000699e-02,4.986707825887558565e-01
8.700000000000000788e-02,5.018119842582204893e-01
8.799999999999999489e-02,5.049399627965509563e-01
8.899999999999999578e-02,5.080549848063123930e-01
8.999999999999999667e-02,5.111573094900835335e-01
9.099999999999999756e-02,5.142471889396433848e-01
9.199999999999999845e-02,5.173248684108487927e-01
9.299999999999999933e-02,5.203905865850559920e-01
9.400000000000000022e-02,5.234445758178831731e-01
9.500000000000000111e-02,5.264870623760535828e-01
9.600000000000000200e-02,5.295182666630090518e-01
9.700000000000000289e-02,5.325384034339376571e-01
9.800000000000000377e-02,5.355476820008143735e-01
9.900000000000000466e-02,5.385463064280157086e-01
1.000000000000000056e-01,5.415344757190322378e-01
1.010000000000000064e-01,5.445123839947676458e-01
1.020000000000000073e-01,5.474802206638826885e-01
1.030000000000000082e-01,5.504381705856132845e-01
1.040000000000000091e-01,5.533864142254641960e-01
1.049999999999999961e-01,5.563251278041548842e-01
1.059999999999999970e-01,5.592544834401709242e-01
1.069999999999999979e-01,5.621746492862538247e-01
1.079999999999999988e-01,5.650857896601388930e-01
1.089999999999999997e-01,5.679880651698352434e-01
1.100000000000000006e-01,5.708816328337240620e-01
1.110000000000000014e-01,5.737666461957323660e-01
1.120000000000000023e-01,5.766432554358272844e-01
1.130000000000000032e-01,5.795116074760612301e-01
1.140000000000000041e-01,5.823718460823833487e-01
1.150000000000000050e-01,5.852241119624220778e-01
1.160000000000000059e-01,5.880685428594317754e-01
1.170000000000000068e-01,5.909052736425841612e-01
1.180000000000000077e-01,5.937344363937790970e-01
1.190000000000000085e-01,5.965561604911323590e-01
1.199999999999999956e-01,5.993705726892990526e-01
1.209999999999999964e-01,6.021777971967749998e-01
1.219999999999999973e-01,6.049779557503119909e-01
1.229999999999999982e-01,6.077711676865813484e-01
1.239999999999999991e-01,6.105575500112045972e-01
1.250000000000000000e-01,6.133372174652711450e-01
1.260000000000000009e-01,6.161102825894505530e-01
1.270000000000000018e-01,6.188768557858078667e-01
1.280000000000000027e-01,6.216370453774173743e-01
1.290000000000000036e-01,6.243909576658746019e-01
1.300000000000000044e-01,6.271386969867893679e-01
1.310000000000000053e-01,6.298803657633531561e-01
1.320000000000000062e-01,6.326160645580538588e-01
1.330000000000000071e-01,6.353458921226218248e-01
1.340000000000000080e-01,6.380699454462747111e-01
1.350000000000000089e-01,6.407883198023348603e-01
1.360000000000000098e-01,6.435011087932844820e-01
1.370000000000000107e-01,6.462084043943198131e-01
1.380000000000000115e-01,6.489102969954676503e-01
1.390000000000000124e-01,6.516068754423184339e-01
1.400000000000000133e-01,6.542982270754337248e-01
1.410000000000000142e-01,6.569844377684764813e-01
1.420000000000000151e-01,6.596655919651174260e-01
1.430000000000000160e-01,6.623417727147625778e-01
1.440000000000000169e-01,6.650130617071478012e-01
1.449999999999999900e-01,6.676795393058442274e-01
1.459999999999999909e-01,6.703412845807142917e-01
1.469999999999999918e-01,6.729983753393598001e-01
1.479999999999999927e-01,6.756508881575984393e-01
1.489999999999999936e-01,6.782988984090048135e-01
1.499999999999999944e-01,6.809424802935502008e-01
1.509999999999999953e-01,6.835817068653753381e-01
1.519999999999999962e-01,6.862166500597264296e-01
1.529999999999999971e-01,6.888473807190852449e-01
1.539999999999999980e-01,6.914739686185209511e-01
1.549999999999999989e-01,6.940964824902933206e-01
1.559999999999999998e-01,6.967149900477326296e-01
1.570000000000000007e-01,6.993295580084218921e-01
1.580000000000000016e-01,7.019402521167048548e-01
1.590000000000000024e-01,7.045471371655455117e-01
1.600000000000000033e-01,7.071502770177583441e-01
1.610000000000000042e-01,7.097497346266333773e-01
1.620000000000000051e-01,7.123455720559752624e-01
1.630000000000000060e-01,7.149378504995769212e-01
1.640000000000000069e-01,7.175266303001451851e-01
1.650000000000000078e-01,7.201119709676996328e-01
1.660000000000000087e-01,7.226939311974589497e-01
1.670000000000000095e-01,7.252725688872321275e-01
1.680000000000000104e-01,7.278479411543348210e-01
1.690000000000000113e-01,7.304201043520387460e-01
1.700000000000000122e-01,7.329891140855767651e-01
1.710000000000000131e-01,7.355550252277132106e-01
1.720000000000000140e-01,7.381178919338934330e-01
1.730000000000000149e-01,7.406777676569904489e-01
1.740000000000000158e-01,7.432347051616539080e-01
1.750000000000000167e-01,7.457887565382813611e-01
1.759999999999999898e-01,7.483399732166176044e-01
1.769999999999999907e-01,7.508884059789980858e-01
1.779999999999999916e-01,7.534341049732427020e-01
1.789999999999999925e-01,7.559771197252167507e-01
1.799999999999999933e-01,7.585174991510617026e-01
1.809999999999999942e-01,7.610552915691121134e-01
1.819999999999999951e-01,7.635905447115055589e-01
1.829999999999999960e-01,7.661233057354918108e-01
1.839999999999999969e-01,7.686536212344573515e-01
1.849999999999999978e-01,7.711815372486648945e-01
1.859999999999999987e-01,7.737070992757238974e-01
1.869999999999999996e-01,7.762303522807940670e-01
1.880000000000000004e-01,7.787513407065332904e-01
1.890000000000000013e-01,7.812701084827952114e-01
1.900000000000000022e-01,7.837866990360849995e-01
1.910000000000000031e-01,7.863011552987786423e-01
1.920000000000000040e-01,7.888135197181135316e-01
1.930000000000000049e-01,7.913238342649561163e-01
1.940000000000000058e-01,7.938321404423533956e-01
1.950000000000000067e-01,7.963384792938740242e-01
1.960000000000000075e-01,7.988428914117426949e-01
1.970000000000000084e-01,8.013454169447783437e-01
1.980000000000000093e-01,8.038460956061354024e-01
1.990000000000000102e-01,8.063449666808577554e-01
2.000000000000000111e-01,8.088420690332498442e-01
2.010000000000000120e-01,8.113374411140669151e-01
2.020000000000000129e-01,8.138311209675320734e-01
2.030000000000000138e-01,8.163231462381841386e-01
2.040000000000000147e-01,8.188135541775592996e-01
2.050000000000000155e-01,8.213023816507122321e-01
2.060000000000000164e-01,8.237896651425815620e-01
2.070000000000000173e-01,8.262754407641986765e-01
2.080000000000000182e-01,8.287597442587524288e-01
2.089999999999999913e-01,8.312426110075042951e-01
2.099999999999999922e-01,8.337240760355649760e-01
2.109999999999999931e-01,8.362041740175295557e-01
2.119999999999999940e-01,8.386829392829812102e-01
2.129999999999999949e-01,8.411604058218600244e-01
2.139999999999999958e-01,8.436366072897066859e-01
2.149999999999999967e-01,8.461115770127776159e-01
2.159999999999999976e-01,8.485853479930403065e-01
2.169999999999999984e-01,8.510579529130477550e-01
2.179999999999999993e-01,8.535294241406962135e-01
2.190000000000000002e-01,8.559997937338703622e-01
2.200000000000000011e-01,8.584690934449752397e-01
2.210000000000000020e-01,8.609373547253604819e-01
2.220000000000000029e-01,8.634046087296380900e-01
2.230000000000000038e-01,8.658708863198966155e-01
2.240000000000000047e-01,8.683362180698124266e-01
2.250000000000000056e-01,8.708006342686633872e-01
2.260000000000000064e-01,8.732641649252442795e-01
2.270000000000000073e-01,8.757268397716867492e-01
2.280000000000000082e-01,8.781886882671881001e-01
2.290000000000000091e-01,8.806497396016470525e-01
2.300000000000000100e-01,8.831100226992113500e-01
2.310000000000000109e-01,8.855695662217387687e-01
2.320000000000000118e-01,8.880283985721716400e-01
2.330000000000000127e-01,8.904865478978281068e-01
2.340000000000000135e-01,8.929440420936128886e-01
2.350000000000000144e-01,8.954009088051451126e-01
2.360000000000000153e-01,8.978571754318106501e-01
2.370000000000000162e-01,9.003128691297350716e-01
2.380000000000000171e-01,9.027680168146825501e-01
2.390000000000000180e-01,9.052226451648801575e-01
2.399999999999999911e-01,9.076767806237701075e-01
2.409999999999999920e-01,9.101304494026901670e-01
2.419999999999999929e-01,9.125836774834850118e-01
2.429999999999999938e-01,9.150364906210491922e-01
2.439999999999999947e-01,9.174889143458022644e-01
2.449999999999999956e-01,9.199409739660981966e-01
2.459999999999999964e-01,9.223926945705713809e-01
2.469999999999999973e-01,9.248441010304173648e-01
2.479999999999999982e-01,9.272952180016122981e-01
2.489999999999999991e-01,9.297460699270708728e-01
2.500000000000000000e-01,9.321966810387448676e-01
2.510000000000000009e-01,9.346470753596608505e-01
2.520000000000000018e-01,9.370972767059024822e-01
2.530000000000000027e-01,9.395473086885330893e-01
2.540000000000000036e-01,9.419971947154646141e-01
2.550000000000000044e-01,9.444469579932697201e-01
2.560000000000000053e-01,9.468966215289408295e-01
2.570000000000000062e-01,9.493462081315952039e-01
2.580000000000000071e-01,9.517957404141289546e-01
2.590000000000000080e-01,9.542452407948169846e-01
2.600000000000000089e-01,9.566947314988658579e-01
2.610000000000000098e-01,9.591442345599138219e-01
2.620000000000000107e-01,9.615937718214830898e-01
2.630000000000000115e-01,9.640433649383836068e-01
2.640000000000000124e-01,9.664930353780699646e-01
2.650000000000000133e-01,9.689428044219503544e-01
2.660000000000000142e-01,9.713926931666506670e-01
2.670000000000000151e-01,9.738427225252320740e-01
2.680000000000000160e-01,9.762929132283655331e-01
2.690000000000000169e-01,9.787432858254608847e-01
2.700000000000000178e-01,9.811938606857528722e-01
2.710000000000000187e-01,9.836446579993458617e-01
2.720000000000000195e-01,9.860956977782143751e-01
2.730000000000000204e-01,9.885469998571644323e-01
2.740000000000000213e-01,9.909985838947520387e-01
2.750000000000000222e-01,9.934504693741627035e-01
2.760000000000000231e-01,9.959026756040518791e-01
2.770000000000000240e-01,9.983552217193437661e-01
2.780000000000000249e-01,1.000808126681995036e+00
2.790000000000000258e-01,1.003261409281718031e+00
2.800000000000000266e-01,1.005715088136667212e+00
2.810000000000000275e-01,1.008169181694089422e+00
2.820000000000000284e-01,1.010623708230936613e+00
2.830000000000000293e-01,1.013078685854443828e+00
2.840000000000000302e-01,1.015534132502670994e+00
2.850000000000000311e-01,1.017990065945010070e+00
2.860000000000000320e-01,1.020446503782657777e+00
2.870000000000000329e-01,1.022903463449054362e+00
2.880000000000000338e-01,1.025360962210289495e+00
2.889999999999999791e-01,1.027819017165473747e+00
2.899999999999999800e-01,1.030277645247079876e+00
2.909999999999999809e-01,1.032736863221248136e+00
2.919999999999999818e-01,1.035196687688065609e+00
2.929999999999999827e-01,1.037657135081808235e+00
2.939999999999999836e-01,1.040118221671156862e+00
2.949999999999999845e-01,1.042579963559379763e+00
2.959999999999999853e-01,1.045042376684488517e+00
2.969999999999999862e-01,1.047505476819360126e+00
2.979999999999999871e-01,1.049969279571834502e+00
2.989999999999999880e-01,1.052433800384779516e+00
2.999999999999999889e-01,1.054899054536131420e+00
3.009999999999999898e-01,1.057365057138904163e+00
3.019999999999999907e-01,1.059831823141173857e+00
3.029999999999999916e-01,1.062299367326034805e+00
3.039999999999999925e-01,1.064767704311529561e+00
3.049999999999999933e-01,1.067236848550552342e+00
3.059999999999999942e-01,1.069706814330727784e+00
3.069999999999999951e-01,1.072177615774263071e+00
3.079999999999999960e-01,1.074649266837776285e+00
3.089999999999999969e-01,1.077121781312098125e+00
3.099999999999999978e-01,1.079595172822053861e+00
3.109999999999999987e-01,1.082069454826216415e+00
3.119999999999999996e-01,1.084544640616639022e+00
3.130000000000000004e-01,1.087020743318565241e+00
3.140000000000000013e-01,1.089497775890115649e+00
3.150000000000000022e-01,1.091975751121951443e+00
3.160000000000000031e-01,1.094454681636919613e+00
3.170000000000000040e-01,1.096934579889673023e+00
3.180000000000000049e-01,1.099415458166272508e+00
3.190000000000000058e-01,1.101897328583767877e+00
3.200000000000000067e-01,1.104380203089757373e+00
3.210000000000000075e-01,1.106864093461930931e+00
3.220000000000000084e-01,1.109349011307590560e+00
3.230000000000000093e-01,1.111834968063154960e+00
3.240000000000000102e-01,1.114321974993645270e+00
3.250000000000000111e-01,1.116810043192151269e+00
3.260000000000000120e-01,1.119299183579283152e+00
3.270000000000000129e-01,1.121789406902603536e+00
3.280000000000000138e-01,1.124280723736045928e+00
3.290000000000000147e-01,1.126773144479314981e+00
3.300000000000000155e-01,1.129266679357271874e+00
3.310000000000000164e-01,1.131761338419306151e+00
3.320000000000000173e-01,1.134257131538690455e+00
3.330000000000000182e-01,1.136754068411922614e+00
3.340000000000000191e-01,1.139252158558056172e+00
3.350000000000000200e-01,1.141751411318012721e+00
3.360000000000000209e-01,1.144251835853887345e+00
3.370000000000000218e-01,1.146753441148238517e+00
3.380000000000000226e-01,1.149256236003367126e+00
3.390000000000000235e-01,1.151760229040585060e+00
3.400000000000000244e-01,1.154265428699473794e+00
3.410000000000000253e-01,1.156771843237130559e+00
3.420000000000000262e-01,1.159279480727408718e+00
3.430000000000000271e-01,1.161788349060145720e+00
3.440000000000000280e-01,1.164298455940385502e+00
3.450000000000000289e-01,1.166809808887591560e+00
3.460000000000000298e-01,1.169322415234853585e+00
3.470000000000000306e-01,1.171836282128086548e+00
3.480000000000000315e-01,1.174351416525225345e+00
3.490000000000000324e-01,1.176867825195412331e+00
3.500000000000000333e-01,1.179385514718181316e+00
3.510000000000000342e-01,1.181904491482636876e+00
3.519999999999999796e-01,1.184424761686628580e+00
3.529999999999999805e-01,1.186946331335926530e+00
3.539999999999999813e-01,1.189469206243388477e+00
3.549999999999999822e-01,1.191993392028129817e+00
3.559999999999999831e-01,1.194518894114691809e+00
3.569999999999999840e-01,1.197045717732207359e+00
3.579999999999999849e-01,1.199573867913568348e+00
3.589999999999999858e-01,1.202103349494594964e+00
3.599999999999999867e-01,1.204634167113203924e+00
3.609999999999999876e-01,1.207166325208581137e+00
3.619999999999999885e-01,1.209699828020356804e+00
3.629999999999999893e-01,1.212234679587784303e+00
3.639999999999999902e-01,1.214770883748921504e+00
3.649999999999999911e-01,1.217308444139820756e+00
3.659999999999999920e-01,1.219847364193720418e+00
3.669999999999999929e-01,1.222387647140247502e+00
3.679999999999999938e-01,1.224929296004622747e+00
3.689999999999999947e-01,1.227472313606877696e+00
3.699999999999999956e-01,1.230016702561077757e+00
3.709999999999999964e-01,1.232562465274556374e+00
3.719999999999999973e-01,1.235109603947158741e+00
3.729999999999999982e-01,1.237658120570495957e+00
3.739999999999999991e-01,1.240208016927211832e+00
3.750000000000000000e-01,1.242759294590262797e+00
3.760000000000000009e-01,1.245311954922208697e+00
3.770000000000000018e-01,1.247865999074520005e+00
3.780000000000000027e-01,1.250421427986899037e+00
3.790000000000000036e-01,1.252978242386617591e+00
3.800000000000000044e-01,1.255536442787868578e+00
3.810000000000000053e-01,1.258096029491138523e+00
3.820000000000000062e-01,1.260657002582595609e+00
3.830000000000000071e-01,1.263219361933497042e+00
3.840000000000000080e-01,1.265783107199616619e+00
3.850000000000000089e-01,1.268348237820693392e+00
3.860000000000000098e-01,1.270914753019899424e+00
3.870000000000000107e-01,1.273482651803332200e+00
3.880000000000000115e-01,1.276051932959528123e+00
3.890000000000000124e-01,1.278622595059001998e+00
3.900000000000000133e-01,1.281194636453807822e+00
3.910000000000000142e-01,1.283768055277128672e+00
3.920000000000000151e-01,1.286342849442889458e+00
3.930000000000000160e-01,1.288919016645399873e+00
3.940000000000000169e-01,1.291496554359022886e+00
3.950000000000000178e-01,1.294075459837872311e+00
3.960000000000000187e-01,1.296655730115541916e+00
3.970000000000000195e-01,1.299237362004861618e+00
3.980000000000000204e-01,1.301820352097687650e+00
3.990000000000000213e-01,1.304404696764722482e+00
4.000000000000000222e-01,1.306990392155369829e+00
4.010000000000000231e-01,1.309577434197620516e+00
4.020000000000000240e-01,1.312165818597975209e+00
4.030000000000000249e-01,1.314755540841399561e+00
4.040000000000000258e-01,1.317346596191318664e+00
4.050000000000000266e-01,1.319938979689644798e+00
4.060000000000000275e-01,1.322532686156844495e+00
4.070000000000000284e-01,1.325127710192043118e+00
4.080000000000000293e-01,1.327724046173168748e+00
4.090000000000000302e-01,1.330321688257135371e+00
4.100000000000000311e-01,1.332920630380066251e+00
4.110000000000000320e-01,1.335520866257559058e+00
4.120000000000000329e-01,1.338122389384992283e+00
4.130000000000000338e-01,1.340725193037873630e+00
4.140000000000000346e-01,1.343329270272232590e+00
4.150000000000000355e-01,1.345934613925056089e+00
4.160000000000000364e-01,1.348541216614769001e+00
4.169999999999999818e-01,1.351149070741758607e+00
4.179999999999999827e-01,1.353758168488946589e+00
4.189999999999999836e-01,1.356368501822405870e+00
4.199999999999999845e-01,1.358980062492023855e+00
4.209999999999999853e-01,1.361592842032215644e+00
4.219999999999999862e-01,1.364206831762681649e+00
4.229999999999999871e-01,1.366822022789216717e+00
4.239999999999999880e-01,1.369438406004565900e+00
4.249999999999999889e-01,1.372055972089331943e+00
4.259999999999999898e-01,1.374674711512930969e+00
4.269999999999999907e-01,1.377294614534598338e+00
4.279999999999999916e-01,1.379915671204447136e+00
4.289999999999999925e-01,1.382537871364575954e+00
4.299999999999999933e-01,1.385161204650229294e+00
4.309999999999999942e-01,1.387785660491008599e+00
4.319999999999999951e-01,1.390411228112137465e+00
4.329999999999999960e-01,1.393037896535778142e+00
4.339999999999999969e-01,1.395665654582399329e+00
4.349999999999999978e-01,1.398294490872200369e+00
4.359999999999999987e-01,1.400924393826585845e+00
4.369999999999999996e-01,1.403555351669694584e+00
4.380000000000000004e-01,1.406187352429982163e+00
4.390000000000000013e-01,1.408820383941856935e+00
4.400000000000000022e-01,1.411454433847370904e+00
4.410000000000000031e-01,1.414089489597961435e+00
4.420000000000000040e-01,1.416725538456250932e+00
4.430000000000000049e-01,1.419362567497897576e+00
4.440000000000000058e-01,1.422000563613500690e+00
4.450000000000000067e-01,1.424639513510560063e+00
4.460000000000000075e-01,1.427279403715488781e+00
4.470000000000000084e-01,1.429920220575679801e+00
4.480000000000000093e-01,1.432561950261626471e+00
4.490000000000000102e-01,1.435204578769095018e+00
4.500000000000000111e-01,1.437848091921351656e+00
4.510000000000000120e-01,1.440492475371440539e+00
4.520000000000000129e-01,1.443137714604517452e+00
4.530000000000000138e-01,1.445783794940231237e+00
4.540000000000000147e-01,1.448430701535161402e+00
4.550000000000000155e-01,1.451078419385304574e+00
4.560000000000000164e-01,1.453726933328612470e+00
4.570000000000000173e-01,1.456376228047581600e+00
4.580000000000000182e-01,1.459026288071890720e+00
4.590000000000000191e-01,1.461677097781091339e+00
4.600000000000000200e-01,1.464328641407343312e+00
4.610000000000000209e-01,1.466980903038202833e+00
4.620000000000000218e-01,1.469633866619453721e+00
4.630000000000000226e-01,1.472287515957991566e+00
4.640000000000000235e-01,1.474941834724748491e+00
4.650000000000000244e-01,1.477596806457667888e+00
4.660000000000000253e-01,1.480252414564722674e+00
4.670000000000000262e-01,1.482908642326977278e+00
4.680000000000000271e-01,1.485565472901694051e+00
4.690000000000000280e-01,1.488222889325481635e+00
4.700000000000000289e-01,1.490880874517484633e+00
4.710000000000000298e-01,1.493539411282616580e+00
4.720000000000000306e-01,1.496198482314827993e+00
4.730000000000000315e-01,1.498858070200417947e+00
4.740000000000000324e-01,1.501518157421381616e+00
4.750000000000000333e-01,1.504178726358794238e+00
4.760000000000000342e-01,1.506839759296231707e+00
4.770000000000000351e-01,1.509501238423224923e+00
4.780000000000000360e-01,1.512163145838749667e+00
4.790000000000000369e-01,1.514825463554746454e+00
4.799999999999999822e-01,1.517488173499673687e+00
4.809999999999999831e-01,1.520151257522090349e+00
4.819999999999999840e-01,1.522814697394266892e+00
4.829999999999999849e-01,1.525478474815824992e+00
4.839999999999999858e-01,1.528142571417403062e+00
4.849999999999999867e-01,1.530806968764347298e+00
4.859999999999999876e-01,1.533471648360426265e+00
4.869999999999999885e-01,1.536136591651568795e+00
4.879999999999999893e-01,1.538801780029622090e+00
4.889999999999999902e-01,1.541467194836131149e+00
4.899999999999999911e-01,1.544132817366135058e+00
4.909999999999999920e-01,1.546798628871982384e+00
4.919999999999999929e-01,1.549464610567160561e+00
4.929999999999999938e-01,1.552130743630141474e+00
4.939999999999999947e-01,1.554797009208238601e+00
4.949999999999999956e-01,1.557463388421476136e+00
4.959999999999999964e-01,1.560129862366469222e+00
4.969999999999999973e-01,1.562796412120311729e+00
4.979999999999999982e-01,1.565463018744471135e+00
4.989999999999999991e-01,1.568129663288691189e+00
5.000000000000000000e-01,1.570796326794896558e+00
5.010000000000000009e-01,1.573462990301101927e+00
5.020000000000000018e-01,1.576129634845322203e+00
5.030000000000000027e-01,1.578796241469481609e+00
5.040000000000000036e-01,1.581462791223323894e+00
5.050000000000000044e-01,1.584129265168317202e+00
5.060000000000000053e-01,1.586795644381554515e+00
5.070000000000000062e-01,1.589461909959651864e+00
5.080000000000000071e-01,1.592128043022632555e+00
5.090000000000000080e-01,1.594794024717810954e+00
5.100000000000000089e-01,1.597459836223658058e+00
5.110000000000000098e-01,1.600125458753662189e+00
5.120000000000000107e-01,1.602790873560171026e+00
5.130000000000000115e-01,1.605456061938224543e+00
5.140000000000000124e-01,1.608121005229367073e+00
5.150000000000000133e-01,1.610785684825446040e+00
5.160000000000000142e-01,1.613450082172390276e+00
5.170000000000000151e-01,1.616114178773968346e+00
5.180000000000000160e-01,1.618777956195526446e+00
5.190000000000000169e-01,1.621441396067702989e+00
5.200000000000000178e-01,1.624104480090119651e+00
5.210000000000000187e-01,1.626767190035047106e+00
5.220000000000000195e-01,1.629429507751043671e+00
5.230000000000000204e-01,1.632091415166568416e+00
5.240000000000000213e-01,1.634752894293561853e+00
5.250000000000000222e-01,1.637413927230999322e+00
5.260000000000000231e-01,1.640074496168411722e+00
5.270000000000000240e-01,1.642734583389375613e+00
5.280000000000000249e-01,1.645394171274965567e+00
5.290000000000000258e-01,1.648053242307176758e+00
5.300000000000000266e-01,1.650711779072308705e+00
5.310000000000000275e-01,1.653369764264311925e+00
5.320000000000000284e-01,1.656027180688099509e+00
5.330000000000000293e-01,1.658684011262816060e+00
5.340000000000000302e-01,1.661340239025070664e+00
5.350000000000000311e-01,1.663995847132125450e+00
5.360000000000000320e-01,1.666650818865044847e+00
5.370000000000000329e-01,1.669305137631801772e+00
5.380000000000000338e-01,1.671958786970339617e+00
5.390000000000000346e-01,1.674611750551590506e+00
5.400000000000000355e-01,1.677264012182450026e+00
5.410000000000000364e-01,1.679915555808701999e+00
5.420000000000000373e-01,1.682566365517902618e+00
5.430000000000000382e-01,1.685216425542212182e+00
5.440000000000000391e-01,1.687865720261180869e+00
5.450000000000000400e-01,1.690514234204488764e+00
5.460000000000000409e-01,1.693161952054631936e+00
5.470000000000000417e-01,1.695808858649562323e+00
5.480000000000000426e-01,1.698454938985275886e+00
5.490000000000000435e-01,1.701100178218352799e+00
5.500000000000000444e-01,1.703744561668441904e+00
5.510000000000000453e-01,1.706388074820698320e+00
5.520000000000000462e-01,1.709030703328166867e+00
5.530000000000000471e-01,1.711672433014113537e+00
5.540000000000000480e-01,1.714313249874304557e+00
5.550000000000000488e-01,1.716953140079233275e+00
5.560000000000000497e-01,1.719592089976292648e+00
5.570000000000000506e-01,1.722230086091895762e+00
5.580000000000000515e-01,1.724867115133542406e+00
5.590000000000000524e-01,1.727503163991832125e+00
5.600000000000000533e-01,1.730138219742422434e+00
5.610000000000000542e-01,1.732772269647936181e+00
5.620000000000000551e-01,1.735405301159811398e+00
5.630000000000000560e-01,1.738037301920098976e+00
5.640000000000000568e-01,1.740668259763207715e+00
5.650000000000000577e-01,1.743298162717592970e+00
5.660000000000000586e-01,1.745926999007394231e+00
5.670000000000000595e-01,1.748554757054015418e+00
5.680000000000000604e-01,1.751181425477655651e+00
5.690000000000000613e-01,1.753806993098784739e+00
5.700000000000000622e-01,1.756431448939564044e+00
5.710000000000000631e-01,1.759054782225217384e+00
5.720000000000000639e-01,1.761676982385346424e+00
5.730000000000000648e-01,1.764298039055195222e+00
5.740000000000000657e-01,1.766917942076862591e+00
5.750000000000000666e-01,1.769536681500461395e+00
5.760000000000000675e-01,1.772154247585227660e+00
5.769999999999999574e-01,1.774770630800576621e+00
5.779999999999999583e-01,1.777385821827111467e+00
5.789999999999999591e-01,1.779999811557577249e+00
5.799999999999999600e-01,1.782612591097769039e+00
5.809999999999999609e-01,1.785224151767387246e+00
5.819999999999999618e-01,1.787834485100846527e+00
